work_year,job_title,job_category,,salary_in_usd,employee_residence,Experience_level,employment_type,remote_ratio,company_location,Company size
2023,Business Intelligence Developer,BI and Visualization,,98010,United States,SE,FT,0,United States,M
2023,Business Intelligence Developer,BI and Visualization,,66825,United States,SE,FT,0,United States,M
2023,Data Science Manager,Data Science and Research,,190000,United States,SE,FT,0,United States,M
2023,Data Science Manager,Data Science and Research,,170000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,170000,United States,MI,FT,0,United States,S
2023,ML Engineer,Machine Learning and AI,,120000,United States,MI,FT,0,United States,S
2023,Data Analyst,Data Analysis,,229000,United States,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,131000,United States,MI,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,104584,United Kingdom,SE,FT,0,United Kingdom,M
2023,Data Architect,Data Architecture and Modeling,,92280,United Kingdom,SE,FT,0,United Kingdom,M
2023,Data Analyst,Data Analysis,,192000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,164000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,223800,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,172100,United States,SE,FT,0,United States,M
2023,Applied Scientist,Data Science and Research,,258800,United States,SE,FT,0,United States,M
2023,Applied Scientist,Data Science and Research,,199200,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,185000,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,148000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,193600,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,119700,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,175750,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,136742,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,257400,United States,MI,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,193500,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,228856,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,144540,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,140000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,150600,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,120500,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,176000,United States,SE,FT,0,United States,M
2023,Analytics Engineer,Leadership and Management,,200000,United States,SE,FT,0,United States,L
2023,Data Strategist,Data Architecture and Modeling,,115500,United States,MI,FT,0,United States,M
2023,Data Strategist,Data Architecture and Modeling,,73500,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,135344,United Kingdom,EX,FT,100,United Kingdom,M
2023,Data Engineer,Data Engineering,,98432,United Kingdom,EX,FT,100,United Kingdom,M
2023,Data Scientist,Data Science and Research,,172758,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,86128,United Kingdom,MI,FT,0,United Kingdom,M
2023,Research Engineer,Data Science and Research,,67672,United Kingdom,MI,FT,0,United Kingdom,M
2023,Insight Analyst,Data Analysis,,51676,United Kingdom,MI,FT,0,United Kingdom,M
2023,Insight Analyst,Data Analysis,,43064,United Kingdom,MI,FT,0,United Kingdom,M
2023,Data Engineer,Data Engineering,,194992,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,140000,United States,MI,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,213800,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,180300,United States,SE,FT,0,United States,M
2023,Director of Data Science,Data Science and Research,,375500,United States,EX,FT,0,United States,M
2023,Director of Data Science,Data Science and Research,,250300,United States,EX,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,262269,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,230797,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,147100,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,90700,United States,MI,FT,0,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,,185000,United States,SE,FT,0,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,,145000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,123040,United Kingdom,SE,FT,0,United Kingdom,M
2023,Data Analyst,Data Analysis,,92280,United Kingdom,SE,FT,0,United Kingdom,M
2023,BI Developer,BI and Visualization,,98432,United Kingdom,SE,FT,0,United Kingdom,M
2023,BI Developer,BI and Visualization,,62442,United Kingdom,SE,FT,0,United Kingdom,M
2023,Data Analyst,Data Analysis,,195000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,73500,United States,SE,FT,0,United States,M
2023,Data Infrastructure Engineer,Data Engineering,,185000,United States,SE,FT,0,United States,M
2023,Data Infrastructure Engineer,Data Engineering,,145000,United States,SE,FT,0,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,,158900,United States,SE,FT,0,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,,132400,United States,SE,FT,0,United States,M
2023,AI Engineer,Machine Learning and AI,,140000,United States,MI,FT,0,United States,S
2023,Data Manager,Leadership and Management,,130000,United States,MI,FT,0,United States,M
2023,Data Manager,Leadership and Management,,100000,United States,MI,FT,0,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,,163800,United States,SE,FT,0,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,,126000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,111967,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,88000,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,216027,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,101028,United States,SE,FT,0,United States,M
2023,Applied Scientist,Data Science and Research,,309400,United States,SE,FT,0,United States,L
2023,Applied Scientist,Data Science and Research,,159100,United States,SE,FT,0,United States,L
2023,Data Engineer,Data Engineering,,174350,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,126800,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,262000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,186000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,129000,Canada,SE,FT,0,Canada,M
2023,Data Analyst,Data Analysis,,95000,Canada,SE,FT,0,Canada,M
2023,Analytics Engineer,Leadership and Management,,120000,United States,SE,FT,0,United States,M
2023,Applied Data Scientist,Data Science and Research,,29691,Italy,EN,FT,50,Italy,L
2023,Data Analyst,Data Analysis,,130000,United States,SE,FT,0,United States,S
2023,Data Analyst,Data Analysis,,105000,United States,SE,FT,0,United States,S
2023,ML Engineer,Machine Learning and AI,,232200,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,119000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,268000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,153300,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,104244,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,145000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,226000,United States,SE,FT,0,United States,M
2023,Data Science Practitioner,Data Science and Research,,198800,United States,SE,FT,0,United States,M
2023,Data Science Practitioner,Data Science and Research,,122600,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,181500,United States,SE,FT,0,United States,M
2023,Machine Learning Researcher,Machine Learning and AI,,210000,United States,MI,FT,0,United States,S
2023,AI Programmer,Machine Learning and AI,,120000,Canada,SE,FT,0,France,M
2023,ML Engineer,Machine Learning and AI,,385000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,245000,United States,SE,FT,0,United States,M
2023,AI Engineer,Machine Learning and AI,,225000,United States,MI,FT,0,United States,M
2023,AI Engineer,Machine Learning and AI,,175000,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,110019,Canada,SE,FT,0,Canada,M
2023,Data Engineer,Data Engineering,,86682,Canada,SE,FT,0,Canada,M
2023,Data Analyst,Data Analysis,,131650,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,105320,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,210000,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,151800,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,147500,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,112500,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,163200,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,65000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,55000,United States,SE,FT,0,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,,165400,United States,SE,FT,0,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,,127300,United States,SE,FT,0,United States,M
2023,Data Science Manager,Data Science and Research,,107968,Philippines,SE,FT,50,Czech Republic,L
2023,AI Engineer,Machine Learning and AI,,32811,Spain,MI,FT,0,Spain,L
2023,ML Engineer,Machine Learning and AI,,145000,United States,MI,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,135000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,126900,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,77900,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,110736,United Kingdom,MI,FT,0,United Kingdom,M
2023,Data Engineer,Data Engineering,,92280,United Kingdom,MI,FT,0,United Kingdom,M
2023,Data Analyst,Data Analysis,,169000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,110600,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,150000,United States,EN,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,140000,United States,EN,FT,0,United States,M
2023,Data Modeller,Data Architecture and Modeling,,195000,United States,SE,FT,0,United States,M
2023,Data Modeller,Data Architecture and Modeling,,160000,United States,SE,FT,0,United States,M
2023,Data Operations Analyst,Data Quality and Operations,,154000,United States,SE,FT,0,United States,M
2023,Data Operations Analyst,Data Quality and Operations,,82000,United States,SE,FT,0,United States,M
2023,Data Science Manager,Data Science and Research,,160000,United States,SE,FT,0,United States,M
2023,Data Science Manager,Data Science and Research,,145000,United States,SE,FT,0,United States,M
2023,AI Engineer,Machine Learning and AI,,239400,United States,SE,FT,0,United States,M
2023,AI Engineer,Machine Learning and AI,,136800,United States,SE,FT,0,United States,M
2023,Decision Scientist,Data Science and Research,,204500,United States,SE,FT,0,United States,M
2023,Decision Scientist,Data Science and Research,,142200,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,230000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,323300,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,184700,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,120000,United States,SE,FT,0,United States,M
2023,Research Scientist,Data Science and Research,,136000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,171250,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,113750,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,195000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,185900,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,129300,United States,MI,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,194100,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,152300,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,190000,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,120000,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,240000,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,157250,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,212000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,194400,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,132192,United States,SE,FT,0,United States,M
2023,Analytics Engineer,Leadership and Management,,174000,United States,SE,FT,0,United States,M
2023,Analytics Engineer,Leadership and Management,,134000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,38868,Spain,MI,FT,0,Spain,L
